status,request_id,data,message
OK,b3898d03-8fa1-45cc-b029-4f803e79b864,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,fa858257-ad62-4ec4-b05f-109360b9fd99,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,b714f7c9-7cd3-4981-8653-ad54ca49d918,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,8a63c8c1-b307-4a2b-bbbb-9fd273f780f0,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,6bad8cc7-ae9f-44ca-bd8b-130ff1bdd01b,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,f60bc830-2148-47d9-92ee-666801ebb6d6,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,28dcfb1b-0f42-4d18-a199-224bc6be83b4,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,3eb8ae09-9782-4750-ac68-5be8f4b37ef9,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,7051a6e6-cff1-4256-92bf-9a3fa0953e7d,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,140e5577-1fd6-4481-9543-caa4ad009239,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,7046bc87-7378-4bcf-92e8-acf88b26aadb,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,4a142322-dc38-42ae-9917-64b85cf6a822,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,4b4311fd-7bd9-4a37-9a6c-d83ff25bbeae,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,c047e035-29fd-4f80-9e26-6197a8caee34,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,ead9ae1e-b2cd-4af3-aa01-e4facfc0e4e0,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
OK,3e52d575-b109-4c16-a8d3-f531f0acddc9,"[{'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'Glassdoor', 'publisher_link': 'https://www.glassdoor.com/Salaries/node-js-developer-salary-SRCH_KO0,17.htm', 'min_salary': 97206, 'max_salary': 170146, 'median_salary': 127891, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'United States', 'job_title': 'Node Js Developer', 'publisher_name': 'ZipRecruiter', 'publisher_link': 'https://www.ziprecruiter.com/Salaries/What-Is-the-Average-NODE-JS-Developer-Salary-by-State', 'min_salary': 70000, 'max_salary': 156000, 'median_salary': 121124, 'salary_period': 'YEAR', 'salary_currency': 'USD'}, {'location': 'Columbus, OH', 'job_title': 'Node.js Developer', 'publisher_name': 'Salary.com', 'publisher_link': 'https://www.salary.com/research/company/launch-labs-llc/node-js-developer-salary?cjid=16572641', 'min_salary': 70055.86494844, 'max_salary': 90288.3270186, 'median_salary': 81814.02194823, 'salary_period': 'YEAR', 'salary_currency': 'USD'}]",
